507
3 1
16 25 4
6 23 26
17 18 29
7 10 29
2 13 4
13 11 4
1 26 4
29 27 4
2 3 3
22 26 4
2 15 29
10 4 4
12 23 12
11 4 4
19 17 4
13 2 4
25 14 4
3 14 4
7 22 29
11 2 4
20 18 29
15 2 29
22 17 29
15 14 4
2 7 29
13 4 4
19 13 4
1 23 4
5 25 4
1 19 4
19 11 4
15 8 9
2 7 29
25 29 4
22 4 13
1 19 4
7 10 29
2 17 29
18 20 29
6 5 4
27 12 4
20 9 29
9 29 29
11 14 4
29 1 2
11 17 14
9 24 9
12 11 12
28 1 29
13 21 4
22 15 29
12 1 26
2 17 29
2 9 29
12 21 4
17 11 4
15 20 29
28 18 29
27 6 6
15 1 29
8 26 4
29 18 29
28 26 14
13 27 4
29 19 4
8 10 29
28 11 4
16 24 9
3 27 21
24 29 29
7 25 4
23 26 12
18 17 29
27 16 4
25 22 4
8 23 4
20 18 29
28 12 4
9 29 29
8 17 9
26 18 4
1 6 3
21 25 4
3 15 29
29 23 4
26 24 4
10 24 29
11 8 4
27 1 4
2 5 4
22 19 4
9 29 29
25 3 4
16 7 29
22 10 1
20 18 29
19 28 4
1 27 4
22 3 3
14 20 4
24 6 4
7 22 29
23 4 4
4 8 4
7 16 29
25 29 4
6 29 4
17 7 29
27 10 4
21 27 6
1 22 1
12 13 4
21 3 4
43 16
5 12 5
32 21 42
35 4 14
10 33 42
20 10 42
35 3 42
24 16 14
41 29 42
19 39 39
6 43 43
6 5 5
22 9 9
5 15 42
20 25 42
18 10 42
4 6 42
24 12
6 15 23
23 4 23
8 3 23
17 10 17
5 2 12
10 12 12
9 20 20
3 4 23
5 12 12
18 20 12
20 12 12
7 11 23
8 42
8 1 1
6 7 1
5 2 5
1 3 1
3 6 1
5 4 1
5 7 5
5 8 1
2 4 1
6 7 1
6 3 1
4 6 6
1 8 1
4 1 1
5 8 1
1 6 1
5 1 1
7 6 1
5 2 5
1 5 1
5 3 5
7 1 1
1 3 1
7 2 2
2 5 5
6 2 1
1 5 1
6 5 1
6 7 1
4 1 1
5 2 5
7 2 2
3 4 1
6 3 1
3 7 2
4 1 1
2 3 2
7 6 1
4 1 1
2 6 1
7 8 1
4 6 6
35 110
21 23 3
30 28 28
23 5 5
25 29 1
14 23 5
17 25 26
21 5 3
23 16 26
23 26 26
11 8 26
31 21 26
4 7 26
35 6 26
28 2 26
32 34 1
7 28 26
22 13 26
29 13 1
17 23 26
28 24 26
4 21 26
22 19 26
6 21 26
11 7 26
7 21 1
14 28 26
34 21 1
5 30 26
3 23 3
16 28 26
10 16 26
16 15 26
26 3 26
2 6 26
27 31 26
17 14 26
7 26 26
16 4 26
1 6 26
35 13 26
31 23 26
30 20 26
15 23 26
6 13 26
10 31 26
18 26 26
35 4 26
31 20 26
7 25 1
34 29 1
24 6 24
21 18 3
34 12 1
25 18 3
22 9 26
7 21 1
9 6 26
1 15 26
6 7 26
31 20 26
12 30 26
30 31 26
34 21 1
10 12 1
35 18 26
12 4 26
26 13 26
16 8 26
3 34 1
13 9 1
35 30 26
3 5 3
11 19 26
19 16 26
29 8 29
7 12 1
18 20 1
6 22 26
4 19 26
20 23 1
25 9 1
16 26 26
8 28 26
20 8 1
23 16 26
6 27 26
19 27 26
33 6 26
27 31 26
33 28 26
23 2 3
17 12 26
11 23 26
11 12 26
8 12 1
34 8 1
15 22 26
1 29 1
29 10 1
23 21 3
11 23 26
1 24 26
32 27 26
22 5 26
7 17 26
3 6 26
16 6 26
35 34 26
23 27 26
31 19 26
40 75
5 39 18
33 2 18
1 4 10
35 19 18
40 23 18
1 8 29
37 1 10
8 24 10
8 22 27
25 1 10
40 11 10
29 7 29
1 32 10
23 6 19
15 30 10
29 12 10
33 24 18
31 18 18
22 19 18
22 18 18
10 23 18
22 15 10
2 21 10
11 2 16
35 40 27
23 16 18
7 14 27
2 38 2
23 22 18
17 18 18
7 3 3
4 17 4
32 23 18
34 31 18
26 10 19
29 35 27
20 8 29
27 15 10
28 37 10
18 31 18
4 39 4
29 31 27
40 17 10
8 24 10
38 7 10
28 27 27
3 27 18
27 20 27
31 8 27
1 3 18
26 9 23
34 4 18
4 18 18
28 15 31
36 35 27
22 25 10
23 25 18
3 4 18
40 26 18
26 18 18
19 37 18
12 25 2
27 10 10
25 2 2
29 40 27
10 15 10
19 21 18
15 4 4
20 38 28
9 21 18
26 32 18
37 29 10
19 14 4
31 25 10
23 4 18
43 13
43 8 25
40 24 25
30 33 25
24 28 27
17 38 25
27 13 25
6 38 25
28 35 27
8 18 25
34 15 25
3 14 25
36 20 25
12 26 9
27 33
14 24 26
7 23 7
1 13 16
22 8 17
21 17 26
10 5 26
25 5 26
20 25 26
25 19 26
21 11 7
27 12 26
9 4 26
20 13 26
16 11 26
9 5 26
27 16 26
4 25 26
21 14 26
17 20 26
20 6 7
13 24 26
2 4 26
14 3 26
11 3 26
10 24 26
26 6 26
7 3 26
6 3 26
22 9 16
18 20 26
23 14 26
23 14 26
17 5 26
56 75
25 18 24
2 14 24
27 34 24
51 6 24
9 45 24
8 51 24
38 42 24
10 5 52
5 48 24
28 6 24
44 4 24
7 40 24
8 22 24
26 29 20
45 31 24
15 9 24
6 2 24
15 1 24
38 23 24
50 43 9
17 35 24
37 18 24
20 35 24
26 37 24
5 17 24
30 41 30
42 31 24
45 30 24
34 21 24
40 18 42
12 3 24
15 7 32
53 51 24
41 33 9
24 51 24
33 37 9
21 1 24
40 27 42
20 52 24
15 29 24
49 25 20
36 21 24
55 20 24
1 50 9
15 42 24
42 19 19
40 53 24
37 1 9
53 55 24
49 33 24
28 5 24
33 8 24
19 37 24
24 20 24
19 40 19
13 25 24
7 56 24
22 25 20
51 18 4
22 10 24
30 29 24
40 20 24
34 41 24
35 8 39
24 8 24
40 26 24
50 33 9
3 33 24
11 56 24
20 45 24
31 46 24
21 33 30
26 21 24
12 29 24
43 35 24
41 62
3 6 41
38 19 22
10 15 10
41 36 41
3 22 41
36 12 41
13 23 33
15 24 41
1 14 41
14 24 41
3 17 41
25 23 22
24 21 41
41 39 41
12 9 41
28 11 41
19 39 26
37 9 41
2 11 41
31 12 22
24 33 41
9 16 41
11 34 41
39 4 26
3 38 41
13 1 41
2 20 41
19 9 41
30 23 41
27 22 41
9 6 41
36 26 41
34 2 41
21 33 41
15 31 26
4 29 29
13 25 33
26 1 41
21 17 41
3 16 36
15 40 26
21 36 36
3 36 36
6 15 10
35 36 41
31 8 41
31 15 26
9 6 41
36 26 41
18 14 26
37 41 41
9 8 41
33 13 33
38 9 41
15 11 41
12 16 41
2 13 41
12 4 22
29 5 29
13 19 33
27 9 41
9 30 41
15 49
11 8 9
1 11 10
13 9 9
7 5 9
9 2 9
13 2 12
14 10 10
6 12 10
4 8 9
11 15 10
15 8 10
2 9 9
6 4 10
6 10 10
1 6 1
4 3 12
8 1 10
1 12 10
15 7 10
10 2 10
11 12 9
6 15 10
10 9 10
5 12 12
5 1 10
11 3 10
12 10 10
12 11 9
15 4 10
3 15 10
5 8 12
9 14 10
5 13 12
1 9 10
10 15 10
2 3 10
11 7 9
1 5 10
3 8 10
8 12 12
7 2 9
14 3 3
7 8 9
15 3 10
9 10 10
9 8 9
11 15 10
9 7 9
13 10 10
58 67
31 26 40
34 24 57
52 37 47
56 55 40
44 47 47
21 20 57
27 47 57
10 17 17
44 19 40
35 26 40
43 33 33
6 21 15
5 28 57
24 29 40
26 7 40
8 25 47
57 15 57
55 41 40
14 4 57
40 14 40
56 33 40
49 28 57
39 8 47
25 8 47
53 30 57
38 25 47
58 37 47
7 55 11
33 46 33
53 47 57
20 11 57
45 1 57
49 22 38
43 50 2
21 49 57
8 55 40
9 32 47
9 47 47
33 36 40
50 18 40
38 56 57
15 17 15
15 38 9
4 19 40
32 44 47
41 27 40
51 9 57
2 15 40
18 25 47
21 54 57
44 26 40
57 4 57
57 13 40
44 41 40
12 8 47
32 1 47
33 55 33
10 5 57
44 11 57
39 9 39
57 47 57
48 10 57
8 19 40
10 34 5
3 56 57
57 7 12
44 41 40
6 105
3 4 4
6 1 3
4 3 4
2 5 3
3 5 3
2 6 3
3 6 3
3 5 3
2 5 3
1 6 3
1 6 3
6 5 6
5 2 3
3 5 3
4 1 4
4 1 4
6 4 4
4 6 4
5 6 6
1 6 3
3 6 3
6 4 4
1 2 3
3 1 3
6 2 3
4 6 4
3 6 3
2 3 3
4 2 4
3 2 3
3 2 3
5 2 3
3 5 3
5 1 3
4 5 4
1 3 3
5 4 4
3 5 3
4 6 4
2 1 3
2 6 3
5 6 6
5 4 4
6 1 3
4 6 4
6 5 6
5 2 3
6 1 3
5 6 6
2 6 3
3 2 3
5 1 3
5 4 4
1 6 3
1 3 3
3 4 4
6 1 3
5 2 3
4 6 4
6 4 4
1 6 3
4 3 4
4 1 4
2 4 4
2 5 3
6 3 3
5 1 3
2 1 3
1 6 3
1 4 4
3 1 3
6 2 3
2 4 4
6 1 3
3 1 3
1 2 3
3 2 3
6 5 6
5 6 6
2 6 3
5 4 4
6 4 4
4 3 4
3 6 3
4 5 4
1 3 3
5 4 4
6 5 6
4 2 4
1 3 3
5 2 3
2 5 3
6 1 3
2 1 3
3 2 3
4 2 4
1 5 3
4 5 4
6 4 4
5 6 6
4 1 4
5 2 3
5 4 4
4 3 4
1 5 3
59 31
11 28 8
31 6 8
1 26 8
34 33 8
17 40 8
13 41 8
55 1 5
13 55 8
55 11 8
43 10 21
21 6 16
27 33 27
8 57 8
46 26 8
41 49 8
23 58 8
4 35 53
17 53 8
23 41 8
52 41 52
3 42 8
12 45 8
43 16 8
30 9 8
14 42 53
37 38 8
57 33 27
36 34 8
20 1 8
54 55 55
53 33 8
20 78
14 1 13
9 1 9
16 10 16
20 6 8
14 16 13
9 10 18
10 9 18
16 2 16
20 4 8
7 10 8
19 8 16
17 18 5
2 3 2
3 10 10
15 13 8
8 11 8
18 9 18
1 13 13
10 12 12
13 11 18
8 3 3
5 13 8
13 2 8
20 5 8
19 14 16
3 9 18
7 12 12
4 10 8
6 12 12
18 20 18
11 18 18
8 1 8
16 2 16
8 17 8
19 9 16
1 5 8
10 12 12
15 17 8
18 6 8
6 15 15
15 20 8
15 12 12
15 16 16
5 4 10
8 2 11
8 18 8
1 10 18
13 9 13
12 11 12
1 17 13
1 16 16
5 19 16
18 17 18
5 20 8
6 14 8
2 14 18
11 2 18
4 18 8
10 5 8
11 18 18
8 14 8
20 14 18
4 11 8
6 8 8
14 15 8
9 2 8
6 12 12
3 18 18
9 15 8
16 4 16
17 13 13
11 5 8
16 10 16
1 11 11
2 20 8
4 20 8
18 10 18
10 12 12
55 59
52 11 53
53 40 53
17 2 53
45 26 53
40 26 53
21 33 53
52 6 9
10 34 53
19 20 9
41 22 53
44 43 53
8 46 53
17 1 23
17 24 23
28 16 9
34 36 53
53 38 53
2 12 53
24 47 9
38 40 53
6 28 9
39 45 53
36 14 16
23 25 53
38 41 53
1 4 53
20 9 9
49 50 53
53 11 53
11 41 53
6 38 53
30 1 23
44 50 53
48 1 53
13 17 23
13 12 9
32 1 9
5 2 53
35 41 9
44 21 53
26 8 53
55 40 53
15 31 53
42 18 53
48 16 53
37 9 9
20 6 9
30 10 9
23 33 53
47 42 9
31 50 53
23 4 53
27 9 9
9 32 9
20 11 53
4 33 53
17 53 53
7 48 53
48 40 53
39 43
4 3 34
32 20 34
12 14 34
34 30 34
13 29 15
13 24 34
32 12 34
19 39 34
23 11 34
18 6 34
7 18 34
25 26 34
25 17 34
29 30 34
26 14 34
23 37 34
21 30 28
21 27 28
39 30 30
32 9 14
22 10 10
21 13 34
14 27 34
29 20 34
18 21 34
13 4 34
32 8 34
26 31 8
11 26 34
17 39 34
36 4 34
34 35 34
27 28 28
4 6 34
30 26 34
1 16 34
26 33 34
12 25 34
5 32 34
22 32 34
20 34 34
28 14 34
5 34 34
24 96
11 2 9
16 14 1
11 3 1
9 5 17
23 22 17
7 22 1
18 11 9
18 17 17
3 10 7
21 1 1
16 17 17
21 10 1
21 11 9
1 19 1
13 1 1
9 12 1
7 22 1
22 12 1
9 19 1
1 23 17
4 24 17
17 16 17
6 22 13
21 7 1
3 15 17
13 3 1
6 14 9
18 16 1
4 18 1
9 21 9
20 18 1
15 4 17
7 1 1
19 5 17
1 24 17
5 11 17
19 2 1
17 21 17
7 16 1
19 20 20
22 6 13
14 13 9
16 9 1
1 23 17
10 1 1
22 2 13
2 15 17
8 17 17
5 18 17
23 11 17
5 10 17
11 5 17
18 5 17
22 9 9
22 23 17
8 21 17
22 6 13
17 8 17
24 2 17
13 10 1
12 4 1
1 23 17
21 18 13
4 20 20
15 1 17
17 8 17
16 17 17
17 12 17
16 5 17
11 3 1
2 23 17
6 18 13
19 8 17
19 24 17
16 13 1
21 7 1
17 10 17
10 1 1
18 3 1
9 11 9
14 21 9
11 4 1
4 9 1
3 22 1
12 17 17
8 4 17
8 17 17
8 10 17
13 6 13
13 8 17
1 2 1
9 7 1
20 5 17
18 9 9
9 5 17
24 4 17
30 46
15 29 3
13 4 4
9 14 3
14 10 3
30 29 3
26 4 4
2 12 3
3 25 3
15 16 3
29 25 3
5 9 3
30 6 30
10 21 16
27 4 4
30 17 17
26 4 4
3 17 3
27 25 17
10 1 17
26 14 4
20 17 16
3 19 3
12 13 24
23 22 22
19 1 3
9 5 3
21 24 3
7 14 3
11 1 4
23 8 4
3 26 4
30 8 4
29 3 3
20 30 16
10 11 4
10 22 10
1 27 17
10 27 17
27 24 3
20 8 4
8 22 4
8 29 4
3 2 3
25 26 4
14 20 3
27 1 17
14 60
5 1 13
5 3 13
14 2 13
6 2 2
6 11 13
2 1 2
8 14 12
7 3 13
5 13 13
13 6 13
4 1 13
14 5 12
3 10 13
13 14 13
1 8 13
8 11 8
14 7 12
5 12 12
2 11 13
1 9 13
7 8 8
7 5 5
12 6 13
2 5 13
14 11 12
12 2 13
9 10 8
11 5 5
14 3 13
3 11 13
3 4 13
13 6 13
14 10 12
3 11 13
9 1 13
9 2 13
12 5 12
8 4 12
11 6 13
8 2 13
1 10 13
7 8 8
6 9 13
12 11 12
14 5 12
8 4 12
7 6 13
3 6 3
4 8 12
6 3 3
10 4 12
2 12 13
4 5 12
2 7 13
4 2 13
2 7 13
4 1 13
9 6 6
2 9 10
10 8 3
31 42
31 3 3
22 5 22
26 29 18
19 24 2
13 8 3
18 8 3
3 19 3
9 6 25
24 10 18
22 12 3
5 24 3
25 7 25
8 12 3
22 27 3
16 7 3
24 15 25
28 23 3
27 6 30
23 2 25
7 17 25
13 8 3
6 25 25
16 14 22
14 3 3
25 21 3
2 24 2
17 28 3
30 9 25
18 5 3
18 29 18
25 8 3
7 8 3
4 23 25
3 28 3
22 23 3
12 25 25
18 23 25
5 9 3
18 9 18
15 24 25
17 6 25
24 12 25
52 29
13 14 43
14 1 10
26 49 43
7 11 43
36 10 10
13 35 34
2 24 34
25 43 43
7 26 7
35 47 3
4 50 4
52 20 43
21 25 43
43 38 43
33 40 20
14 17 43
28 24 34
13 9 43
36 3 43
39 37 31
43 16 43
17 38 34
1 30 43
16 1 43
8 49 43
27 49 43
8 2 43
16 9 43
17 43 43
25 76
21 11 13
10 2 5
25 10 13
6 2 23
23 10 23
23 6 23
10 9 12
10 3 13
15 4 13
20 18 13
15 18 18
6 18 18
14 11 11
18 24 18
18 1 18
25 12 13
13 22 13
6 10 12
8 24 13
15 3 13
14 9 13
17 9 13
15 2 2
7 8 13
11 24 13
3 2 13
21 16 13
24 5 18
17 22 13
3 20 3
23 15 23
5 4 13
18 20 13
16 5 16
18 8 13
5 17 13
22 3 13
6 8 5
24 20 13
7 20 13
1 17 13
15 12 23
18 22 18
2 10 23
13 22 13
22 3 13
24 13 13
10 17 13
14 22 13
22 2 18
24 23 23
3 19 13
21 10 13
22 25 13
18 1 18
6 8 13
2 12 23
12 25 13
14 16 13
10 12 6
8 2 13
4 8 13
21 23 13
18 21 13
1 25 13
19 6 12
2 4 13
15 19 23
10 13 13
13 21 13
12 10 12
25 20 13
13 3 12
19 10 12
4 22 2
18 15 18
41 56
19 10 40
18 26 40
9 28 28
7 38 40
10 19 40
40 3 40
34 5 10
4 20 10
39 10 10
15 24 4
14 16 10
37 5 40
8 9 10
23 2 40
19 18 40
7 29 8
35 14 10
14 15 10
34 24 10
29 22 35
5 10 10
1 41 10
6 34 28
36 3 3
6 16 10
24 39 10
35 40 40
8 1 8
10 31 10
41 20 20
4 26 40
37 38 40
8 26 40
32 8 10
16 6 10
32 38 40
30 7 2
40 33 40
25 22 8
37 41 40
34 13 10
2 9 10
21 30 8
11 15 10
18 21 35
40 2 40
31 32 10
25 35 8
25 31 4
23 41 40
21 8 8
16 28 10
40 9 40
26 13 40
32 31 10
36 3 3
18 113
18 10 16
2 16 16
9 18 16
11 9 16
1 5 5
16 3 16
13 15 16
3 11 16
16 13 16
3 11 16
5 13 5
15 2 12
9 15 10
14 2 12
2 3 12
11 6 16
13 5 5
5 1 5
12 1 16
15 13 16
1 15 16
8 15 10
7 14 16
14 18 16
6 4 4
18 10 16
14 12 12
4 1 4
14 18 16
9 13 16
18 1 1
3 8 12
12 15 12
7 3 16
4 5 4
10 14 12
9 15 10
2 12 12
3 14 12
16 8 16
3 5 16
2 5 16
12 7 16
7 12 16
4 3 4
1 17 16
12 16 16
5 6 16
15 10 10
5 2 16
11 4 4
8 13 16
3 8 12
7 13 16
7 13 16
16 3 16
15 7 16
4 8 4
11 7 16
4 11 4
1 5 5
17 4 4
2 4 4
18 1 1
12 4 4
2 1 16
11 15 16
1 16 16
16 14 16
7 2 16
1 10 16
3 6 3
11 10 16
1 14 16
6 2 12
8 16 16
17 7 16
6 8 12
5 15 16
14 15 12
5 2 16
13 5 5
11 12 16
10 15 10
11 18 11
4 3 4
18 15 16
6 8 12
8 5 16
15 13 16
11 13 11
14 3 12
15 12 12
17 1 16
14 12 12
3 15 12
14 13 16
9 11 16
2 6 12
2 15 12
3 11 16
2 7 16
13 14 16
13 9 16
9 17 10
3 7 16
13 18 13
4 9 4
13 10 16
17 9 10
8 1 16
6 9 12
13 4 4
24 89
3 4 11
11 20 23
6 4 11
9 6 23
18 16 23
19 15 23
4 3 11
19 20 23
2 6 23
24 18 23
1 17 23
8 18 23
8 21 23
18 8 23
14 5 18
23 10 23
3 14 23
4 3 11
23 17 23
5 7 19
14 10 23
2 11 23
18 12 23
14 7 23
24 10 23
14 18 23
13 19 23
8 10 23
16 24 23
22 11 11
11 2 23
16 20 23
2 14 23
5 8 23
9 2 23
10 16 16
1 15 23
8 19 23
19 23 23
2 23 23
3 5 23
20 15 23
14 9 23
13 21 23
3 11 11
13 22 23
6 5 23
7 11 23
8 20 23
7 12 23
23 13 21
20 5 23
17 1 23
18 24 23
11 16 11
3 24 23
14 2 23
11 13 23
1 8 23
11 24 23
13 2 2
1 20 23
11 21 11
4 14 23
1 20 23
21 2 23
4 6 11
21 7 23
20 11 23
19 8 23
20 4 23
5 23 23
1 22 22
7 19 19
1 23 23
11 2 23
22 2 23
16 7 23
18 23 23
6 5 23
10 11 11
5 17 23
21 14 23
3 11 11
20 15 23
20 13 23
9 2 23
18 2 23
17 5 23
11 78
1 2 8
5 7 8
2 6 2
3 9 8
3 9 8
5 7 8
3 7 8
10 9 9
7 5 8
8 7 8
5 9 8
9 6 6
11 9 8
11 2 8
9 6 6
7 4 8
5 6 8
1 2 8
2 10 2
3 1 8
11 3 4
6 9 6
3 5 8
10 6 6
7 1 8
11 1 8
8 10 8
7 10 6
4 5 8
9 11 8
1 4 8
9 7 6
1 2 8
11 8 8
4 10 8
1 10 8
1 8 8
10 7 6
5 1 1
5 7 8
9 1 8
6 8 8
5 10 8
11 1 8
7 11 8
2 3 8
2 4 8
8 1 8
10 9 9
6 10 6
2 6 2
6 8 8
9 11 8
1 5 1
2 9 2
8 3 8
6 1 8
11 5 8
8 7 8
6 7 6
7 9 6
2 7 2
10 9 9
3 7 8
5 10 8
7 3 8
7 4 8
1 2 8
7 10 6
1 4 1
7 8 8
4 10 8
2 5 8
4 2 8
4 3 4
11 10 8
8 5 8
7 6 6
43 105
34 13 41
42 25 23
30 2 41
40 8 41
28 24 41
14 11 41
21 20 17
8 19 41
43 22 23
18 37 17
14 30 41
5 3 17
28 15 41
18 14 41
15 8 41
12 25 41
29 16 41
23 1 41
14 1 41
11 4 41
20 2 41
7 10 6
10 3 3
39 22 23
14 6 41
27 36 41
41 28 41
4 28 41
22 38 41
20 30 30
40 11 43
4 24 41
5 21 17
9 20 41
21 8 17
23 19 23
15 19 41
30 39 41
40 33 41
1 4 1
4 24 41
14 9 41
29 37 17
11 29 41
21 12 17
37 31 17
21 15 17
6 13 41
23 33 41
16 28 41
34 6 23
28 20 30
35 1 17
6 5 17
20 15 41
38 5 17
4 32 41
9 20 41
16 15 41
1 27 41
11 34 39
13 12 41
22 31 23
33 6 41
32 13 41
16 30 41
10 2 41
26 20 41
24 15 41
37 34 17
40 13 41
43 7 23
36 7 41
10 16 41
5 25 17
33 2 33
36 31 41
34 28 41
35 28 17
29 11 41
9 31 39
41 26 41
35 20 17
10 13 41
36 16 41
42 2 41
27 21 17
27 6 23
9 40 43
5 29 17
18 28 41
28 34 41
29 26 41
34 14 41
37 1 17
26 19 39
21 36 17
30 7 41
13 20 41
22 5 17
41 13 41
34 4 41
23 5 17
28 37 17
42 29 41
57 14
27 50 36
7 45 56
31 43 4
45 43 55
1 29 36
10 16 41
1 21 36
49 48 10
47 9 9
4 41 36
25 44 41
35 33 19
14 43 36
3 23 36
51 12
40 46 49
22 23 49
20 18 2
51 11 2
32 49 2
3 31 31
40 41 16
6 49 2
44 40 2
21 30 2
8 48 2
51 9 18
20 58
6 3 6
3 4 3
9 1 6
7 2 6
4 17 6
12 8 6
9 11 11
11 15 6
4 18 6
17 9 6
10 2 6
5 8 5
17 14 1
17 8 6
15 7 14
14 12 6
3 8 6
20 4 6
10 4 3
17 3 6
2 12 19
18 1 18
5 6 6
6 14 3
11 18 6
20 17 6
20 15 5
9 5 6
3 13 3
20 6 6
17 12 6
6 19 6
7 13 7
6 9 6
4 16 6
13 20 6
20 18 20
2 15 6
13 4 3
6 16 6
5 15 5
9 2 6
12 10 6
4 17 6
7 12 5
6 19 6
18 11 6
18 13 6
20 19 6
5 14 5
4 8 6
17 14 6
12 17 6
6 13 3
18 5 5
1 8 8
19 13 6
16 2 6
45 32
42 38 24
11 3 24
33 31 24
30 45 26
27 16 24
13 8 24
28 7 27
14 36 27
26 13 26
9 18 24
36 26 24
42 25 42
36 29 24
22 3 26
31 20 41
32 17 24
42 43 24
40 20 24
15 1 37
9 34 24
28 42 27
30 29 24
39 29 24
13 10 26
35 24 24
1 24 24
45 25 24
33 44 24
18 39 24
27 6 24
12 35 26
12 16 26
6 31
1 2 5
4 5 5
3 4 5
2 6 5
5 1 5
4 3 1
2 6 5
6 1 5
6 2 5
1 6 5
6 2 5
2 5 5
2 5 6
4 1 4
4 5 5
4 2 5
3 2 5
4 2 5
4 2 5
2 4 5
1 6 5
3 5 2
6 4 1
3 4 4
1 5 5
5 2 5
4 1 4
4 1 4
2 5 5
3 5 5
3 4 5
33 118
29 5 32
32 19 2
7 33 2
14 21 26
26 31 2
4 30 7
24 9 2
18 1 2
1 10 2
19 6 2
28 24 2
21 29 14
28 30 7
32 4 12
28 31 2
32 10 2
24 9 2
25 33 19
28 9 7
16 20 16
28 7 7
19 21 2
9 33 2
31 29 2
4 5 32
19 24 31
12 18 12
9 7 7
16 4 7
9 23 17
12 3 2
32 25 2
4 25 2
33 9 2
5 25 2
23 22 2
3 18 2
24 32 2
23 2 2
15 32 7
33 18 19
2 16 2
22 29 2
20 6 2
11 1 16
25 6 2
13 26 2
3 24 2
33 28 2
3 21 2
15 33 2
20 28 20
20 19 2
19 24 25
33 12 19
10 17 2
31 16 2
32 1 2
19 13 19
30 28 7
25 7 2
28 16 16
15 29 7
28 23 7
16 29 7
27 23 7
21 24 2
7 17 7
27 7 7
27 1 2
33 22 13
1 33 2
25 4 2
8 29 17
13 23 2
1 2 2
4 21 7
12 19 10
19 26 2
10 20 2
16 1 2
26 15 7
29 32 32
26 1 2
10 13 13
33 6 2
15 14 7
31 5 2
10 20 2
28 14 23
30 16 7
17 1 2
23 8 17
20 32 7
24 14 2
12 16 31
29 23 7
10 18 23
12 29 2
10 11 31
23 8 17
22 10 13
16 17 7
11 26 2
29 18 2
17 16 5
6 22 2
12 17 2
23 1 2
26 15 7
4 23 7
7 33 2
32 19 2
33 15 2
9 11 20
5 9 7
9 30 17
5 7 7
52 24
48 1 22
41 12 23
43 9 23
42 33 23
27 39 27
45 28 23
36 37 23
46 15 27
45 48 23
32 48 27
2 46 2
31 27 27
41 52 23
13 11 23
18 38 27
10 19 27
6 51 23
1 2 2
40 3 23
14 17 26
17 18 27
43 1 23
22 11 23
3 22 23
46 95
37 14 14
17 18 13
22 27 33
21 8 9
7 23 33
44 2 33
10 26 33
22 8 9
21 20 33
23 38 44
38 12 33
13 16 33
35 36 33
14 6 14
15 40 33
41 33 33
10 8 33
43 36 43
35 25 33
40 26 33
18 6 33
35 30 33
36 27 33
40 20 33
19 36 33
2 40 33
17 8 33
41 27 33
6 5 33
40 4 33
35 29 33
21 45 33
8 38 44
23 22 9
38 30 33
12 36 33
16 4 33
32 29 4
7 15 33
2 22 33
8 13 33
44 21 9
45 17 33
24 36 4
34 44 44
40 45 27
16 23 44
35 12 33
46 29 33
15 2 33
16 2 33
23 33 33
22 35 9
46 27 33
44 32 33
26 13 33
37 41 44
25 36 33
43 45 33
16 21 9
33 42 33
5 2 33
42 31 33
45 21 33
11 5 33
41 43 33
6 26 44
18 28 33
27 41 33
18 30 4
32 38 33
19 13 33
9 2 33
22 12 33
27 8 33
32 23 33
31 45 33
18 25 33
42 28 33
20 33 33
14 24 33
6 44 44
42 7 33
16 14 14
31 46 33
12 4 33
43 24 4
45 35 33
30 6 33
16 46 44
15 13 33
38 33 33
36 34 33
29 41 33
30 8 33
43 43
18 12 5
23 1 5
4 5 5
16 17 14
27 29 14
36 11 5
5 14 5
32 27 14
5 24 5
14 3 5
7 15 5
34 38 38
17 40 14
24 15 15
23 29 23
2 28 5
22 32 23
1 13 5
14 29 14
12 2 5
28 14 5
26 33 5
25 28 5
23 3 5
18 19 23
22 26 5
15 29 5
11 24 5
31 32 14
15 17 5
6 30 5
36 1 5
27 20 5
19 12 5
30 21 23
14 27 14
29 17 14
3 22 5
9 31 31
24 42 5
17 7 14
38 23 23
36 19 36
29 36
24 3 13
25 27 22
14 26 26
20 4 22
8 7 7
20 9 22
20 25 22
16 11 26
2 22 7
6 24 26
1 21 22
17 15 26
2 8 7
21 12 22
21 1 22
15 2 7
18 19 22
6 8 22
9 17 26
15 25 22
24 27 26
6 12 22
9 21 22
2 5 7
10 5 10
20 2 7
9 18 22
12 3 26
8 4 12
29 11 26
24 14 26
11 2 7
4 26 26
23 27 22
21 13 26
24 4 26
6 76
6 4 6
1 3 1
4 2 1
3 5 3
3 2 1
3 5 3
2 6 1
2 3 1
3 6 6
4 5 4
4 1 1
5 3 3
3 1 1
1 6 1
6 4 6
5 6 6
6 1 1
1 2 1
5 4 4
5 4 4
5 4 4
2 5 1
3 6 6
2 6 1
3 1 1
2 4 1
3 5 3
5 2 1
3 6 6
6 5 6
3 2 1
6 5 6
2 4 1
6 1 1
3 1 1
6 5 6
4 1 1
5 2 1
6 5 6
6 3 6
3 5 3
6 2 1
2 4 1
1 5 1
1 4 1
6 2 1
4 6 6
4 6 6
5 3 3
2 4 1
1 5 1
6 4 6
4 5 4
4 1 1
5 3 3
6 2 1
6 3 6
4 2 1
2 1 1
1 5 1
2 4 1
3 1 1
6 4 6
6 4 6
2 3 1
4 2 1
4 2 1
6 5 6
3 6 6
2 5 1
4 6 6
